iterasyon 81, epoch 82/100, Loss: 5.3383, Learning rate: 1e-05, MSE Loss: 0.0315, CE Loss: 5.3068, Accuracy: 32.05%
iterasyon 82, epoch 83/100, Loss: 5.3314, Learning rate: 1e-05, MSE Loss: 0.0315, CE Loss: 5.2999, Accuracy: 33.33%
iterasyon 83, epoch 84/100, Loss: 5.3245, Learning rate: 1e-05, MSE Loss: 0.0314, CE Loss: 5.2931, Accuracy: 34.62%
iterasyon 84, epoch 85/100, Loss: 5.3176, Learning rate: 1e-05, MSE Loss: 0.0314, CE Loss: 5.2862, Accuracy: 35.90%
iterasyon 85, epoch 86/100, Loss: 5.3107, Learning rate: 1e-05, MSE Loss: 0.0314, CE Loss: 5.2794, Accuracy: 35.90%
iterasyon 86, epoch 87/100, Loss: 5.3038, Learning rate: 1e-05, MSE Loss: 0.0313, CE Loss: 5.2725, Accuracy: 35.90%
iterasyon 87, epoch 88/100, Loss: 5.2970, Learning rate: 1e-05, MSE Loss: 0.0313, CE Loss: 5.2657, Accuracy: 35.90%
iterasyon 88, epoch 89/100, Loss: 5.2900, Learning rate: 1e-05, MSE Loss: 0.0313, CE Loss: 5.2588, Accuracy: 37.18%
iterasyon 89, epoch 90/100, Loss: 5.2832, Learning rate: 1e-05, MSE Loss: 0.0312, CE Loss: 5.2519, Accuracy: 38.46%
iterasyon 90, epoch 91/100, Loss: 5.2762, Learning rate: 1e-05, MSE Loss: 0.0312, CE Loss: 5.2450, Accuracy: 38.46%
iterasyon 91, epoch 92/100, Loss: 5.2692, Learning rate: 1e-05, MSE Loss: 0.0312, CE Loss: 5.2381, Accuracy: 38.46%
iterasyon 92, epoch 93/100, Loss: 5.2622, Learning rate: 1e-05, MSE Loss: 0.0311, CE Loss: 5.2311, Accuracy: 41.03%
iterasyon 93, epoch 94/100, Loss: 5.2552, Learning rate: 1e-05, MSE Loss: 0.0311, CE Loss: 5.2241, Accuracy: 41.03%
iterasyon 94, epoch 95/100, Loss: 5.2482, Learning rate: 1e-05, MSE Loss: 0.0311, CE Loss: 5.2172, Accuracy: 41.03%
iterasyon 95, epoch 96/100, Loss: 5.2412, Learning rate: 1e-05, MSE Loss: 0.0310, CE Loss: 5.2102, Accuracy: 41.03%
iterasyon 96, epoch 97/100, Loss: 5.2342, Learning rate: 1e-05, MSE Loss: 0.0310, CE Loss: 5.2032, Accuracy: 41.03%
iterasyon 97, epoch 98/100, Loss: 5.2270, Learning rate: 1e-05, MSE Loss: 0.0309, CE Loss: 5.1961, Accuracy: 41.03%
iterasyon 98, epoch 99/100, Loss: 5.2199, Learning rate: 1e-05, MSE Loss: 0.0309, CE Loss: 5.1890, Accuracy: 41.03%
iterasyon 99, epoch 100/100, Loss: 5.2128, Learning rate: 1e-05, MSE Loss: 0.0309, CE Loss: 5.1819, Accuracy: 42.31%
iterasyon 0, epoch 1/100, Loss: 7.6351, Learning rate: 1e-05, MSE Loss: 1.2003, CE Loss: 6.4349, Accuracy: 0.00%
iterasyon 1, epoch 2/100, Loss: 7.4558, Learning rate: 1e-05, MSE Loss: 1.0297, CE Loss: 6.4261, Accuracy: 0.00%
iterasyon 2, epoch 3/100, Loss: 7.2931, Learning rate: 1e-05, MSE Loss: 0.8756, CE Loss: 6.4175, Accuracy: 0.00%
iterasyon 3, epoch 4/100, Loss: 7.1507, Learning rate: 1e-05, MSE Loss: 0.7420, CE Loss: 6.4087, Accuracy: 0.00%
iterasyon 4, epoch 5/100, Loss: 7.0290, Learning rate: 1e-05, MSE Loss: 0.6296, CE Loss: 6.3994, Accuracy: 0.00%
iterasyon 5, epoch 6/100, Loss: 6.9243, Learning rate: 1e-05, MSE Loss: 0.5352, CE Loss: 6.3891, Accuracy: 0.00%
iterasyon 6, epoch 7/100, Loss: 6.8342, Learning rate: 1e-05, MSE Loss: 0.4555, CE Loss: 6.3787, Accuracy: 0.00%
iterasyon 7, epoch 8/100, Loss: 6.7561, Learning rate: 1e-05, MSE Loss: 0.3889, CE Loss: 6.3672, Accuracy: 0.00%
iterasyon 8, epoch 9/100, Loss: 6.6885, Learning rate: 1e-05, MSE Loss: 0.3335, CE Loss: 6.3550, Accuracy: 0.00%
iterasyon 9, epoch 10/100, Loss: 6.6287, Learning rate: 1e-05, MSE Loss: 0.2864, CE Loss: 6.3423, Accuracy: 0.00%
iterasyon 10, epoch 11/100, Loss: 6.5780, Learning rate: 1e-05, MSE Loss: 0.2487, CE Loss: 6.3293, Accuracy: 0.00%
iterasyon 11, epoch 12/100, Loss: 6.5335, Learning rate: 1e-05, MSE Loss: 0.2174, CE Loss: 6.3160, Accuracy: 0.00%
iterasyon 12, epoch 13/100, Loss: 6.4943, Learning rate: 1e-05, MSE Loss: 0.1923, CE Loss: 6.3020, Accuracy: 0.00%
iterasyon 13, epoch 14/100, Loss: 6.4588, Learning rate: 1e-05, MSE Loss: 0.1712, CE Loss: 6.2876, Accuracy: 0.00%
iterasyon 14, epoch 15/100, Loss: 6.4259, Learning rate: 1e-05, MSE Loss: 0.1535, CE Loss: 6.2723, Accuracy: 0.00%
iterasyon 15, epoch 16/100, Loss: 6.3953, Learning rate: 1e-05, MSE Loss: 0.1386, CE Loss: 6.2567, Accuracy: 0.00%
iterasyon 16, epoch 17/100, Loss: 6.3671, Learning rate: 1e-05, MSE Loss: 0.1260, CE Loss: 6.2411, Accuracy: 0.00%
iterasyon 17, epoch 18/100, Loss: 6.3398, Learning rate: 1e-05, MSE Loss: 0.1152, CE Loss: 6.2246, Accuracy: 0.00%
iterasyon 18, epoch 19/100, Loss: 6.3139, Learning rate: 1e-05, MSE Loss: 0.1061, CE Loss: 6.2078, Accuracy: 0.00%
iterasyon 19, epoch 20/100, Loss: 6.2891, Learning rate: 1e-05, MSE Loss: 0.0984, CE Loss: 6.1907, Accuracy: 0.00%
iterasyon 20, epoch 21/100, Loss: 6.2651, Learning rate: 1e-05, MSE Loss: 0.0919, CE Loss: 6.1732, Accuracy: 0.00%
iterasyon 21, epoch 22/100, Loss: 6.2419, Learning rate: 1e-05, MSE Loss: 0.0863, CE Loss: 6.1556, Accuracy: 0.00%
iterasyon 22, epoch 23/100, Loss: 6.2189, Learning rate: 1e-05, MSE Loss: 0.0814, CE Loss: 6.1376, Accuracy: 0.00%
iterasyon 23, epoch 24/100, Loss: 6.1968, Learning rate: 1e-05, MSE Loss: 0.0771, CE Loss: 6.1196, Accuracy: 0.00%
iterasyon 24, epoch 25/100, Loss: 6.1748, Learning rate: 1e-05, MSE Loss: 0.0734, CE Loss: 6.1013, Accuracy: 0.00%
iterasyon 25, epoch 26/100, Loss: 6.1527, Learning rate: 1e-05, MSE Loss: 0.0702, CE Loss: 6.0825, Accuracy: 0.00%
iterasyon 26, epoch 27/100, Loss: 6.1310, Learning rate: 1e-05, MSE Loss: 0.0673, CE Loss: 6.0637, Accuracy: 0.00%
iterasyon 27, epoch 28/100, Loss: 6.1096, Learning rate: 1e-05, MSE Loss: 0.0647, CE Loss: 6.0449, Accuracy: 0.00%
iterasyon 28, epoch 29/100, Loss: 6.0882, Learning rate: 1e-05, MSE Loss: 0.0624, CE Loss: 6.0258, Accuracy: 0.00%
iterasyon 29, epoch 30/100, Loss: 6.0673, Learning rate: 1e-05, MSE Loss: 0.0604, CE Loss: 6.0068, Accuracy: 0.00%
iterasyon 30, epoch 31/100, Loss: 6.0465, Learning rate: 1e-05, MSE Loss: 0.0586, CE Loss: 5.9878, Accuracy: 5.56%
iterasyon 31, epoch 32/100, Loss: 6.0257, Learning rate: 1e-05, MSE Loss: 0.0570, CE Loss: 5.9687, Accuracy: 5.56%
iterasyon 32, epoch 33/100, Loss: 6.0048, Learning rate: 1e-05, MSE Loss: 0.0555, CE Loss: 5.9493, Accuracy: 5.56%
iterasyon 33, epoch 34/100, Loss: 5.9846, Learning rate: 1e-05, MSE Loss: 0.0542, CE Loss: 5.9303, Accuracy: 5.56%
iterasyon 34, epoch 35/100, Loss: 5.9644, Learning rate: 1e-05, MSE Loss: 0.0530, CE Loss: 5.9114, Accuracy: 11.11%
iterasyon 35, epoch 36/100, Loss: 5.9446, Learning rate: 1e-05, MSE Loss: 0.0519, CE Loss: 5.8927, Accuracy: 11.11%
iterasyon 36, epoch 37/100, Loss: 5.9255, Learning rate: 1e-05, MSE Loss: 0.0510, CE Loss: 5.8745, Accuracy: 11.11%
iterasyon 37, epoch 38/100, Loss: 5.9064, Learning rate: 1e-05, MSE Loss: 0.0501, CE Loss: 5.8563, Accuracy: 11.11%
iterasyon 38, epoch 39/100, Loss: 5.8872, Learning rate: 1e-05, MSE Loss: 0.0493, CE Loss: 5.8380, Accuracy: 11.11%
iterasyon 39, epoch 40/100, Loss: 5.8684, Learning rate: 1e-05, MSE Loss: 0.0485, CE Loss: 5.8198, Accuracy: 11.11%
iterasyon 40, epoch 41/100, Loss: 5.8502, Learning rate: 1e-05, MSE Loss: 0.0479, CE Loss: 5.8023, Accuracy: 11.11%
iterasyon 41, epoch 42/100, Loss: 5.8320, Learning rate: 1e-05, MSE Loss: 0.0473, CE Loss: 5.7847, Accuracy: 11.11%
iterasyon 42, epoch 43/100, Loss: 5.8137, Learning rate: 1e-05, MSE Loss: 0.0467, CE Loss: 5.7670, Accuracy: 16.67%
iterasyon 43, epoch 44/100, Loss: 5.7954, Learning rate: 1e-05, MSE Loss: 0.0462, CE Loss: 5.7493, Accuracy: 22.22%
iterasyon 44, epoch 45/100, Loss: 5.7772, Learning rate: 1e-05, MSE Loss: 0.0457, CE Loss: 5.7315, Accuracy: 22.22%
iterasyon 45, epoch 46/100, Loss: 5.7592, Learning rate: 1e-05, MSE Loss: 0.0453, CE Loss: 5.7139, Accuracy: 22.22%
iterasyon 46, epoch 47/100, Loss: 5.7412, Learning rate: 1e-05, MSE Loss: 0.0449, CE Loss: 5.6963, Accuracy: 22.22%
iterasyon 47, epoch 48/100, Loss: 5.7237, Learning rate: 1e-05, MSE Loss: 0.0445, CE Loss: 5.6791, Accuracy: 22.22%
iterasyon 48, epoch 49/100, Loss: 5.7059, Learning rate: 1e-05, MSE Loss: 0.0441, CE Loss: 5.6618, Accuracy: 22.22%
iterasyon 49, epoch 50/100, Loss: 5.6885, Learning rate: 1e-05, MSE Loss: 0.0438, CE Loss: 5.6447, Accuracy: 22.22%
iterasyon 50, epoch 51/100, Loss: 5.6709, Learning rate: 1e-05, MSE Loss: 0.0435, CE Loss: 5.6274, Accuracy: 22.22%
iterasyon 51, epoch 52/100, Loss: 5.6534, Learning rate: 1e-05, MSE Loss: 0.0432, CE Loss: 5.6102, Accuracy: 22.22%
iterasyon 52, epoch 53/100, Loss: 5.6364, Learning rate: 1e-05, MSE Loss: 0.0429, CE Loss: 5.5935, Accuracy: 27.78%
iterasyon 53, epoch 54/100, Loss: 5.6196, Learning rate: 1e-05, MSE Loss: 0.0426, CE Loss: 5.5769, Accuracy: 38.89%
iterasyon 54, epoch 55/100, Loss: 5.6029, Learning rate: 1e-05, MSE Loss: 0.0424, CE Loss: 5.5605, Accuracy: 38.89%
iterasyon 55, epoch 56/100, Loss: 5.5866, Learning rate: 1e-05, MSE Loss: 0.0421, CE Loss: 5.5444, Accuracy: 38.89%
iterasyon 56, epoch 57/100, Loss: 5.5708, Learning rate: 1e-05, MSE Loss: 0.0419, CE Loss: 5.5289, Accuracy: 38.89%
iterasyon 57, epoch 58/100, Loss: 5.5549, Learning rate: 1e-05, MSE Loss: 0.0416, CE Loss: 5.5133, Accuracy: 38.89%
iterasyon 58, epoch 59/100, Loss: 5.5394, Learning rate: 1e-05, MSE Loss: 0.0414, CE Loss: 5.4981, Accuracy: 38.89%
iterasyon 59, epoch 60/100, Loss: 5.5236, Learning rate: 1e-05, MSE Loss: 0.0411, CE Loss: 5.4825, Accuracy: 38.89%
iterasyon 60, epoch 61/100, Loss: 5.5084, Learning rate: 1e-05, MSE Loss: 0.0409, CE Loss: 5.4675, Accuracy: 38.89%
iterasyon 61, epoch 62/100, Loss: 5.4929, Learning rate: 1e-05, MSE Loss: 0.0407, CE Loss: 5.4522, Accuracy: 38.89%
iterasyon 62, epoch 63/100, Loss: 5.4770, Learning rate: 1e-05, MSE Loss: 0.0405, CE Loss: 5.4366, Accuracy: 38.89%
iterasyon 63, epoch 64/100, Loss: 5.4614, Learning rate: 1e-05, MSE Loss: 0.0403, CE Loss: 5.4212, Accuracy: 38.89%
iterasyon 64, epoch 65/100, Loss: 5.4458, Learning rate: 1e-05, MSE Loss: 0.0401, CE Loss: 5.4057, Accuracy: 38.89%
iterasyon 65, epoch 66/100, Loss: 5.4304, Learning rate: 1e-05, MSE Loss: 0.0399, CE Loss: 5.3905, Accuracy: 38.89%
iterasyon 66, epoch 67/100, Loss: 5.4150, Learning rate: 1e-05, MSE Loss: 0.0397, CE Loss: 5.3753, Accuracy: 38.89%
iterasyon 67, epoch 68/100, Loss: 5.4001, Learning rate: 1e-05, MSE Loss: 0.0395, CE Loss: 5.3606, Accuracy: 38.89%
iterasyon 68, epoch 69/100, Loss: 5.3853, Learning rate: 1e-05, MSE Loss: 0.0393, CE Loss: 5.3460, Accuracy: 38.89%
iterasyon 69, epoch 70/100, Loss: 5.3705, Learning rate: 1e-05, MSE Loss: 0.0391, CE Loss: 5.3314, Accuracy: 38.89%
iterasyon 70, epoch 71/100, Loss: 5.3552, Learning rate: 1e-05, MSE Loss: 0.0389, CE Loss: 5.3163, Accuracy: 38.89%
iterasyon 71, epoch 72/100, Loss: 5.3400, Learning rate: 1e-05, MSE Loss: 0.0387, CE Loss: 5.3014, Accuracy: 38.89%
iterasyon 72, epoch 73/100, Loss: 5.3249, Learning rate: 1e-05, MSE Loss: 0.0385, CE Loss: 5.2864, Accuracy: 38.89%
iterasyon 73, epoch 74/100, Loss: 5.3101, Learning rate: 1e-05, MSE Loss: 0.0383, CE Loss: 5.2718, Accuracy: 38.89%
iterasyon 74, epoch 75/100, Loss: 5.2950, Learning rate: 1e-05, MSE Loss: 0.0381, CE Loss: 5.2569, Accuracy: 44.44%
iterasyon 75, epoch 76/100, Loss: 5.2802, Learning rate: 1e-05, MSE Loss: 0.0380, CE Loss: 5.2423, Accuracy: 44.44%
iterasyon 76, epoch 77/100, Loss: 5.2656, Learning rate: 1e-05, MSE Loss: 0.0378, CE Loss: 5.2278, Accuracy: 44.44%
iterasyon 77, epoch 78/100, Loss: 5.2509, Learning rate: 1e-05, MSE Loss: 0.0376, CE Loss: 5.2133, Accuracy: 44.44%
iterasyon 78, epoch 79/100, Loss: 5.2360, Learning rate: 1e-05, MSE Loss: 0.0374, CE Loss: 5.1986, Accuracy: 44.44%
iterasyon 79, epoch 80/100, Loss: 5.2217, Learning rate: 1e-05, MSE Loss: 0.0372, CE Loss: 5.1845, Accuracy: 44.44%
iterasyon 80, epoch 81/100, Loss: 5.2074, Learning rate: 1e-05, MSE Loss: 0.0370, CE Loss: 5.1704, Accuracy: 44.44%
iterasyon 81, epoch 82/100, Loss: 5.1930, Learning rate: 1e-05, MSE Loss: 0.0368, CE Loss: 5.1561, Accuracy: 44.44%
iterasyon 82, epoch 83/100, Loss: 5.1781, Learning rate: 1e-05, MSE Loss: 0.0366, CE Loss: 5.1415, Accuracy: 44.44%
iterasyon 83, epoch 84/100, Loss: 5.1636, Learning rate: 1e-05, MSE Loss: 0.0365, CE Loss: 5.1272, Accuracy: 50.00%
iterasyon 84, epoch 85/100, Loss: 5.1492, Learning rate: 1e-05, MSE Loss: 0.0363, CE Loss: 5.1129, Accuracy: 50.00%
iterasyon 85, epoch 86/100, Loss: 5.1346, Learning rate: 1e-05, MSE Loss: 0.0361, CE Loss: 5.0984, Accuracy: 50.00%
iterasyon 86, epoch 87/100, Loss: 5.1198, Learning rate: 1e-05, MSE Loss: 0.0359, CE Loss: 5.0838, Accuracy: 50.00%
iterasyon 87, epoch 88/100, Loss: 5.1054, Learning rate: 1e-05, MSE Loss: 0.0358, CE Loss: 5.0696, Accuracy: 50.00%
iterasyon 88, epoch 89/100, Loss: 5.0907, Learning rate: 1e-05, MSE Loss: 0.0356, CE Loss: 5.0551, Accuracy: 50.00%
iterasyon 89, epoch 90/100, Loss: 5.0762, Learning rate: 1e-05, MSE Loss: 0.0354, CE Loss: 5.0407, Accuracy: 55.56%
iterasyon 90, epoch 91/100, Loss: 5.0616, Learning rate: 1e-05, MSE Loss: 0.0353, CE Loss: 5.0263, Accuracy: 55.56%
iterasyon 91, epoch 92/100, Loss: 5.0472, Learning rate: 1e-05, MSE Loss: 0.0352, CE Loss: 5.0120, Accuracy: 55.56%
iterasyon 92, epoch 93/100, Loss: 5.0328, Learning rate: 1e-05, MSE Loss: 0.0351, CE Loss: 4.9977, Accuracy: 55.56%
iterasyon 93, epoch 94/100, Loss: 5.0186, Learning rate: 1e-05, MSE Loss: 0.0350, CE Loss: 4.9836, Accuracy: 55.56%
iterasyon 94, epoch 95/100, Loss: 5.0047, Learning rate: 1e-05, MSE Loss: 0.0349, CE Loss: 4.9698, Accuracy: 55.56%
iterasyon 95, epoch 96/100, Loss: 4.9903, Learning rate: 1e-05, MSE Loss: 0.0347, CE Loss: 4.9556, Accuracy: 55.56%
iterasyon 96, epoch 97/100, Loss: 4.9767, Learning rate: 1e-05, MSE Loss: 0.0346, CE Loss: 4.9420, Accuracy: 55.56%
iterasyon 97, epoch 98/100, Loss: 4.9627, Learning rate: 1e-05, MSE Loss: 0.0345, CE Loss: 4.9282, Accuracy: 55.56%
iterasyon 98, epoch 99/100, Loss: 4.9487, Learning rate: 1e-05, MSE Loss: 0.0345, CE Loss: 4.9142, Accuracy: 55.56%
iterasyon 99, epoch 100/100, Loss: 4.9350, Learning rate: 1e-05, MSE Loss: 0.0344, CE Loss: 4.9006, Accuracy: 55.56%
iterasyon 0, epoch 1/100, Loss: 4.9210, Learning rate: 1e-05, MSE Loss: 0.0343, CE Loss: 4.8867, Accuracy: 55.56%
iterasyon 1, epoch 2/100, Loss: 4.9072, Learning rate: 1e-05, MSE Loss: 0.0342, CE Loss: 4.8730, Accuracy: 55.56%
iterasyon 2, epoch 3/100, Loss: 4.8934, Learning rate: 1e-05, MSE Loss: 0.0342, CE Loss: 4.8592, Accuracy: 55.56%
iterasyon 3, epoch 4/100, Loss: 4.8793, Learning rate: 1e-05, MSE Loss: 0.0341, CE Loss: 4.8452, Accuracy: 55.56%
iterasyon 4, epoch 5/100, Loss: 4.8656, Learning rate: 1e-05, MSE Loss: 0.0341, CE Loss: 4.8315, Accuracy: 55.56%
iterasyon 5, epoch 6/100, Loss: 4.8518, Learning rate: 1e-05, MSE Loss: 0.0340, CE Loss: 4.8178, Accuracy: 55.56%
iterasyon 6, epoch 7/100, Loss: 4.8382, Learning rate: 1e-05, MSE Loss: 0.0339, CE Loss: 4.8043, Accuracy: 55.56%
iterasyon 7, epoch 8/100, Loss: 4.8242, Learning rate: 1e-05, MSE Loss: 0.0338, CE Loss: 4.7905, Accuracy: 55.56%
iterasyon 8, epoch 9/100, Loss: 4.8107, Learning rate: 1e-05, MSE Loss: 0.0337, CE Loss: 4.7770, Accuracy: 55.56%
iterasyon 9, epoch 10/100, Loss: 4.7969, Learning rate: 1e-05, MSE Loss: 0.0336, CE Loss: 4.7633, Accuracy: 55.56%
iterasyon 10, epoch 11/100, Loss: 4.7829, Learning rate: 1e-05, MSE Loss: 0.0335, CE Loss: 4.7494, Accuracy: 55.56%
iterasyon 11, epoch 12/100, Loss: 4.7687, Learning rate: 1e-05, MSE Loss: 0.0335, CE Loss: 4.7353, Accuracy: 55.56%
iterasyon 12, epoch 13/100, Loss: 4.7550, Learning rate: 1e-05, MSE Loss: 0.0334, CE Loss: 4.7217, Accuracy: 55.56%
iterasyon 13, epoch 14/100, Loss: 4.7411, Learning rate: 1e-05, MSE Loss: 0.0333, CE Loss: 4.7078, Accuracy: 55.56%
iterasyon 14, epoch 15/100, Loss: 4.7271, Learning rate: 1e-05, MSE Loss: 0.0333, CE Loss: 4.6938, Accuracy: 55.56%
iterasyon 15, epoch 16/100, Loss: 4.7131, Learning rate: 1e-05, MSE Loss: 0.0332, CE Loss: 4.6798, Accuracy: 55.56%
iterasyon 16, epoch 17/100, Loss: 4.6989, Learning rate: 1e-05, MSE Loss: 0.0332, CE Loss: 4.6657, Accuracy: 55.56%
iterasyon 17, epoch 18/100, Loss: 4.6847, Learning rate: 1e-05, MSE Loss: 0.0331, CE Loss: 4.6516, Accuracy: 55.56%
iterasyon 18, epoch 19/100, Loss: 4.6704, Learning rate: 1e-05, MSE Loss: 0.0331, CE Loss: 4.6374, Accuracy: 55.56%
iterasyon 19, epoch 20/100, Loss: 4.6560, Learning rate: 1e-05, MSE Loss: 0.0330, CE Loss: 4.6230, Accuracy: 55.56%
iterasyon 20, epoch 21/100, Loss: 4.6418, Learning rate: 1e-05, MSE Loss: 0.0329, CE Loss: 4.6089, Accuracy: 55.56%
iterasyon 21, epoch 22/100, Loss: 4.6273, Learning rate: 1e-05, MSE Loss: 0.0329, CE Loss: 4.5944, Accuracy: 55.56%
iterasyon 22, epoch 23/100, Loss: 4.6128, Learning rate: 1e-05, MSE Loss: 0.0328, CE Loss: 4.5800, Accuracy: 55.56%
iterasyon 23, epoch 24/100, Loss: 4.5984, Learning rate: 1e-05, MSE Loss: 0.0328, CE Loss: 4.5657, Accuracy: 55.56%
iterasyon 24, epoch 25/100, Loss: 4.5843, Learning rate: 1e-05, MSE Loss: 0.0327, CE Loss: 4.5515, Accuracy: 55.56%
iterasyon 25, epoch 26/100, Loss: 4.5701, Learning rate: 1e-05, MSE Loss: 0.0326, CE Loss: 4.5375, Accuracy: 55.56%
iterasyon 26, epoch 27/100, Loss: 4.5559, Learning rate: 1e-05, MSE Loss: 0.0326, CE Loss: 4.5233, Accuracy: 55.56%
iterasyon 27, epoch 28/100, Loss: 4.5416, Learning rate: 1e-05, MSE Loss: 0.0326, CE Loss: 4.5090, Accuracy: 55.56%
iterasyon 28, epoch 29/100, Loss: 4.5271, Learning rate: 1e-05, MSE Loss: 0.0325, CE Loss: 4.4946, Accuracy: 55.56%
iterasyon 29, epoch 30/100, Loss: 4.5130, Learning rate: 1e-05, MSE Loss: 0.0325, CE Loss: 4.4805, Accuracy: 55.56%
iterasyon 30, epoch 31/100, Loss: 4.4987, Learning rate: 1e-05, MSE Loss: 0.0324, CE Loss: 4.4663, Accuracy: 55.56%
iterasyon 31, epoch 32/100, Loss: 4.4847, Learning rate: 1e-05, MSE Loss: 0.0324, CE Loss: 4.4524, Accuracy: 55.56%
iterasyon 32, epoch 33/100, Loss: 4.4704, Learning rate: 1e-05, MSE Loss: 0.0323, CE Loss: 4.4381, Accuracy: 55.56%
iterasyon 33, epoch 34/100, Loss: 4.4559, Learning rate: 1e-05, MSE Loss: 0.0322, CE Loss: 4.4237, Accuracy: 50.00%
iterasyon 34, epoch 35/100, Loss: 4.4414, Learning rate: 1e-05, MSE Loss: 0.0322, CE Loss: 4.4092, Accuracy: 50.00%
iterasyon 35, epoch 36/100, Loss: 4.4273, Learning rate: 1e-05, MSE Loss: 0.0321, CE Loss: 4.3952, Accuracy: 50.00%
iterasyon 36, epoch 37/100, Loss: 4.4129, Learning rate: 1e-05, MSE Loss: 0.0320, CE Loss: 4.3809, Accuracy: 50.00%
iterasyon 37, epoch 38/100, Loss: 4.3984, Learning rate: 1e-05, MSE Loss: 0.0320, CE Loss: 4.3665, Accuracy: 50.00%
iterasyon 38, epoch 39/100, Loss: 4.3841, Learning rate: 1e-05, MSE Loss: 0.0319, CE Loss: 4.3522, Accuracy: 50.00%
iterasyon 39, epoch 40/100, Loss: 4.3702, Learning rate: 1e-05, MSE Loss: 0.0319, CE Loss: 4.3384, Accuracy: 50.00%
iterasyon 40, epoch 41/100, Loss: 4.3560, Learning rate: 1e-05, MSE Loss: 0.0318, CE Loss: 4.3242, Accuracy: 50.00%
iterasyon 41, epoch 42/100, Loss: 4.3420, Learning rate: 1e-05, MSE Loss: 0.0318, CE Loss: 4.3102, Accuracy: 50.00%
iterasyon 42, epoch 43/100, Loss: 4.3275, Learning rate: 1e-05, MSE Loss: 0.0317, CE Loss: 4.2958, Accuracy: 50.00%
iterasyon 43, epoch 44/100, Loss: 4.3131, Learning rate: 1e-05, MSE Loss: 0.0317, CE Loss: 4.2815, Accuracy: 50.00%
iterasyon 44, epoch 45/100, Loss: 4.2988, Learning rate: 1e-05, MSE Loss: 0.0316, CE Loss: 4.2672, Accuracy: 50.00%
iterasyon 45, epoch 46/100, Loss: 4.2844, Learning rate: 1e-05, MSE Loss: 0.0315, CE Loss: 4.2529, Accuracy: 50.00%
iterasyon 46, epoch 47/100, Loss: 4.2698, Learning rate: 1e-05, MSE Loss: 0.0315, CE Loss: 4.2383, Accuracy: 50.00%
iterasyon 47, epoch 48/100, Loss: 4.2555, Learning rate: 1e-05, MSE Loss: 0.0314, CE Loss: 4.2241, Accuracy: 50.00%
iterasyon 48, epoch 49/100, Loss: 4.2411, Learning rate: 1e-05, MSE Loss: 0.0314, CE Loss: 4.2097, Accuracy: 50.00%
iterasyon 49, epoch 50/100, Loss: 4.2265, Learning rate: 1e-05, MSE Loss: 0.0313, CE Loss: 4.1952, Accuracy: 50.00%
iterasyon 50, epoch 51/100, Loss: 4.2117, Learning rate: 1e-05, MSE Loss: 0.0313, CE Loss: 4.1804, Accuracy: 50.00%
iterasyon 51, epoch 52/100, Loss: 4.1970, Learning rate: 1e-05, MSE Loss: 0.0313, CE Loss: 4.1658, Accuracy: 50.00%
iterasyon 52, epoch 53/100, Loss: 4.1824, Learning rate: 1e-05, MSE Loss: 0.0312, CE Loss: 4.1511, Accuracy: 50.00%
iterasyon 53, epoch 54/100, Loss: 4.1680, Learning rate: 1e-05, MSE Loss: 0.0312, CE Loss: 4.1368, Accuracy: 55.56%
iterasyon 54, epoch 55/100, Loss: 4.1535, Learning rate: 1e-05, MSE Loss: 0.0312, CE Loss: 4.1223, Accuracy: 55.56%
iterasyon 55, epoch 56/100, Loss: 4.1391, Learning rate: 1e-05, MSE Loss: 0.0311, CE Loss: 4.1080, Accuracy: 55.56%
iterasyon 56, epoch 57/100, Loss: 4.1247, Learning rate: 1e-05, MSE Loss: 0.0311, CE Loss: 4.0936, Accuracy: 55.56%
iterasyon 57, epoch 58/100, Loss: 4.1100, Learning rate: 1e-05, MSE Loss: 0.0310, CE Loss: 4.0789, Accuracy: 55.56%
iterasyon 58, epoch 59/100, Loss: 4.0958, Learning rate: 1e-05, MSE Loss: 0.0310, CE Loss: 4.0648, Accuracy: 55.56%
iterasyon 59, epoch 60/100, Loss: 4.0813, Learning rate: 1e-05, MSE Loss: 0.0310, CE Loss: 4.0503, Accuracy: 55.56%
iterasyon 60, epoch 61/100, Loss: 4.0669, Learning rate: 1e-05, MSE Loss: 0.0309, CE Loss: 4.0359, Accuracy: 55.56%
iterasyon 61, epoch 62/100, Loss: 4.0519, Learning rate: 1e-05, MSE Loss: 0.0309, CE Loss: 4.0211, Accuracy: 55.56%
iterasyon 62, epoch 63/100, Loss: 4.0369, Learning rate: 1e-05, MSE Loss: 0.0308, CE Loss: 4.0061, Accuracy: 55.56%
iterasyon 63, epoch 64/100, Loss: 4.0223, Learning rate: 1e-05, MSE Loss: 0.0308, CE Loss: 3.9915, Accuracy: 55.56%
iterasyon 64, epoch 65/100, Loss: 4.0079, Learning rate: 1e-05, MSE Loss: 0.0308, CE Loss: 3.9771, Accuracy: 61.11%
iterasyon 65, epoch 66/100, Loss: 3.9930, Learning rate: 1e-05, MSE Loss: 0.0308, CE Loss: 3.9622, Accuracy: 61.11%
iterasyon 66, epoch 67/100, Loss: 3.9782, Learning rate: 1e-05, MSE Loss: 0.0307, CE Loss: 3.9475, Accuracy: 61.11%
