depth_hist
11.9
8.848484848484848
8.73913043478261
7.923076923076923
9.758620689655173
9.411764705882353
9.477272727272727
9.11111111111111
11.090909090909092
8.705882352941176
8.333333333333334
9.272727272727273
8.0
9.80952380952381
10.793103448275861
8.666666666666666
10.2
9.5
8.0
11.575757575757576
11.380952380952381
10.38888888888889
8.91304347826087
9.61111111111111
8.857142857142858
10.44
8.272727272727273
10.363636363636363
9.894736842105264
7.666666666666667
9.5
8.666666666666666
11.76923076923077
10.529411764705882
10.4
10.437908496732026
7.7
8.571428571428571
12.0
7.909090909090909
9.36
11.046511627906977
9.130434782608695
9.533333333333333
7.882352941176471
10.68
9.285714285714286
8.214285714285714
8.928571428571429
8.92
9.277777777777779
12.05
7.8
8.68421052631579
7.3
9.333333333333334
14.027027027027026
11.52
7.5
11.68
9.090909090909092
11.7
10.563636363636364
10.95
9.75
14.972972972972974
14.486486486486486
8.066666666666666
8.4
10.210526315789474
8.470588235294118
11.05
8.333333333333334
10.324324324324325
10.065217391304348
9.421052631578947
10.6
11.14
9.214285714285714
9.129032258064516
11.45
9.88
9.21875
9.208333333333334
9.7
9.423076923076923
9.472222222222221
11.073529411764707
9.166666666666666
14.243243243243244
7.818181818181818
11.692307692307692
9.216666666666667
10.382978723404255
9.217391304347826
8.333333333333334
10.538461538461538
11.191919191919192
10.116279069767442
7.5
11.6
10.87037037037037
7.8
8.15
9.076923076923077
8.384615384615385
9.6
10.046875
8.090909090909092
8.75
9.357142857142858
10.827586206896552
12.45
7.888888888888889
8.333333333333334
9.0
10.627450980392156
10.95
8.6
9.869565217391305
10.605263157894736
11.072463768115941
10.476190476190476
9.473684210526315
10.9
8.444444444444445
9.25
7.888888888888889
9.631578947368421
9.0
12.551724137931034
9.295454545454545
11.3
7.230769230769231
9.0
8.2
10.125
8.61111111111111
7.357142857142857
7.090909090909091
8.0
8.875
12.076923076923077
10.018867924528301
10.395348837209303
11.224719101123595
9.366666666666667
9.75
8.257142857142858
10.428571428571429
10.069767441860465
11.3
11.285714285714286
10.102564102564102
9.75
9.214285714285714
10.75
16.546875
10.362068965517242
10.083333333333334
11.15
11.255434782608695
8.642857142857142
10.142857142857142
10.763440860215054
7.4
11.35
8.777777777777779
10.073170731707316
9.0
8.461538461538462
7.857142857142857
8.909090909090908
11.523809523809524
14.864864864864865
9.391304347826088
9.08695652173913
10.80952380952381
9.830188679245284
9.89655172413793
8.5
10.423076923076923
7.9
10.257142857142858
9.3
11.333333333333334
11.041666666666666
11.75
9.711711711711711
7.454545454545454
10.10752688172043
8.347826086956522
12.041666666666666
9.25
10.742857142857142
10.505681818181818
8.38888888888889
9.244444444444444
10.933333333333334
11.65
10.422222222222222
9.0
8.857142857142858
10.128205128205128
10.9
10.365853658536585
9.476190476190476
11.25
9.307692307692308
9.807692307692308
10.396825396825397
11.410714285714286
12.448979591836734
11.326086956521738
9.282051282051283
11.55
11.340425531914894
10.727272727272727
8.454545454545455
8.666666666666666
8.517241379310345
11.186046511627907
10.781818181818181
10.0
9.275862068965518
7.8
10.206896551724139
7.538461538461538
8.4
8.23076923076923
9.657894736842104
8.8
8.782608695652174
12.833333333333334
13.413953488372092
11.03448275862069
8.571428571428571
9.0
8.75
12.082644628099173
11.7
8.272727272727273
8.6875
11.2
11.3
11.2
9.192307692307692
9.88888888888889
9.583333333333334
9.333333333333334
8.461538461538462
8.285714285714286
7.52
8.266666666666667
11.55
12.192307692307692
11.0
7.636363636363637
10.976744186046512
9.166666666666666
10.142857142857142
10.333333333333334
9.592592592592593
8.733333333333333
8.565217391304348
8.777777777777779
9.25
9.724137931034482
11.2
10.787878787878787
10.717391304347826
9.033333333333333
10.35483870967742
7.954545454545454
8.727272727272727
8.0
11.787234042553191
11.291666666666666
12.461538461538462
8.153846153846153
11.214285714285714
8.5
9.384615384615385
8.304347826086957
9.947368421052632
10.892857142857142
11.5
9.6
9.92
8.714285714285714
12.758620689655173
11.05
8.466666666666667
9.166666666666666
9.96551724137931
10.88
9.884615384615385
9.477272727272727
9.037037037037036
9.210526315789474
10.583333333333334
7.555555555555555
11.476190476190476
9.473684210526315
9.892857142857142
11.380952380952381
10.868852459016393
8.5
11.048780487804878
8.615384615384615
10.25
9.666666666666666
9.935483870967742
9.91139240506329
10.380952380952381
14.866666666666667
8.6
11.05
9.0625
10.117647058823529
8.28
8.4375
